run_dir,checkpoint_dir,prefix,experiment_name,target_type,model_type,use_lct_riesz,naive_rule,epochs,best_epoch,rmse,mae,mse,mape,r2,directional_accuracy,best_val_loss,test_loss,created_at
experiments\transformer\outputs\volatility_5\baseline_signal_features\20260821_215702,experiments\transformer\checkpoints\volatility_5\baseline_signal_features\20260821_215702,experiment,transformer_volatility_5_baseline_signal_features,volatility_5,plain_transformer,False,,20,20,0.011474010767728858,0.008635788236807473,0.00013165292309795775,57.02217069764015,-0.1334053462359639,,0.0005524914407887439,0.00013165292496222265,2026-08-21T21:57:41
